user,server,ilp_user,ilp_time,greedy_user,greedy_time,dqn_user,dqn_time,td3_user,td3_time,ddpg_user,ddpg_time
500.0,40.0,324.0,1.1317847000000256,300.0,0.058910499999910826,370.0,0.008593600000494916,370.0,0.013634400000228197,370.0,0.012568600000122387
500.0,40.0,305.0,0.5381188000001202,281.0,0.05999509999946895,354.0,0.00819599999977072,354.0,0.012204799999381066,354.0,0.011193399999683606
500.0,40.0,344.0,0.7551159000004191,317.0,0.06381670000064332,382.0,0.008487699999932374,382.0,0.010909900000115158,382.0,0.012334000000009837
500.0,40.0,352.0,0.9801293000000442,325.0,0.06423910000012256,398.0,0.008487199999763106,398.0,0.012512100000094506,398.0,0.01436089999970136
500.0,40.0,318.0,0.6529952000000776,295.0,0.062033100000007835,352.0,0.008611700000074052,352.0,0.011217600000236416,352.0,0.010863599999538565
500.0,40.0,332.0,0.890869500000008,311.0,0.06547489999957179,367.0,0.008964399999968009,367.0,0.011553899999853456,367.0,0.012641599999369646
500.0,40.0,366.0,0.6131646000003457,336.0,0.0644665999998324,388.0,0.008743999999751395,388.0,0.011402600000110397,388.0,0.01083569999991596
500.0,40.0,345.0,1.1527883999997357,330.0,0.06454959999973653,369.0,0.009117099999457423,369.0,0.01378370000020368,369.0,0.013463700000102108
500.0,40.0,354.0,25.501446999999644,340.0,0.06505120000019815,379.0,0.008348499999556225,379.0,0.013665500000570319,379.0,0.01190370000040275
500.0,40.0,321.0,0.5428087999998752,297.0,0.06035130000054778,352.0,0.00841599999967002,352.0,0.011229599999751372,352.0,0.010573200000180805
500.0,40.0,353.0,25.538229599999795,334.0,0.0656568000003972,397.0,0.008771400000114227,397.0,0.012465599999814003,397.0,0.010844499999620894
500.0,40.0,317.0,0.6133079000001089,303.0,0.06129250000049069,355.0,0.00850910000008298,355.0,0.011071900000388268,355.0,0.010832699999809847
500.0,40.0,351.0,0.6997264000001451,331.0,0.06948899999952118,394.0,0.009315299999798299,394.0,0.014337399999931222,394.0,0.013911600000028557
500.0,40.0,350.0,0.6271369999994931,323.0,0.06291909999981726,385.0,0.008700900000803813,385.0,0.01128100000005361,385.0,0.012768900000082795
500.0,40.0,339.0,1.005299699999341,307.0,0.06337660000008327,389.0,0.009134099999755563,389.0,0.01274950000060926,389.0,0.011075099999288796
500.0,40.0,336.0,0.8052947000005588,312.0,0.06379300000025978,385.0,0.009032799999658891,385.0,0.012144999999691208,385.0,0.011579999999412394
500.0,40.0,315.0,0.7060115999993286,300.0,0.059200800000326126,354.0,0.00916010000037204,354.0,0.012859000000389642,354.0,0.01133659999959491
500.0,40.0,345.0,2.8003053000002183,314.0,0.06473609999920882,388.0,0.008752199999435106,388.0,0.014387999999598833,388.0,0.011383400000340771
500.0,40.0,329.0,25.524205699999584,304.0,0.06431790000078763,358.0,0.008347199999661825,358.0,0.0146826999998666,358.0,0.01301060000059806
500.0,40.0,363.0,0.6533300999999483,331.0,0.06385940000018309,382.0,0.008897400000023481,382.0,0.011260999999649357,382.0,0.010678599999664584
500.0,40.0,328.0,0.8087819000002128,310.0,0.055951899999854504,364.0,0.008649100000184262,364.0,0.014256200000090757,364.0,0.012941400000272552
500.0,60.0,409.0,0.941865300000245,385.0,0.08819910000056552,436.0,0.011788499999966007,436.0,0.01788120000037452,436.0,0.017626500000005763
500.0,60.0,396.0,0.8692410000003292,379.0,0.08583930000077089,402.0,0.010971699999572593,402.0,0.015126000000236672,402.0,0.017021999999997206
500.0,60.0,420.0,0.8281448000007003,389.0,0.09121699999923294,428.0,0.012148400000114634,428.0,0.016648600000735314,428.0,0.017062199999600125
500.0,60.0,379.0,0.8387413999998898,362.0,0.08458539999992354,408.0,0.011507299999720999,408.0,0.01566759999968781,408.0,0.014529699999911827
500.0,60.0,418.0,0.9837515999997777,394.0,0.08959109999977954,438.0,0.011879000000590167,438.0,0.016125900000588445,438.0,0.01656219999949826
500.0,60.0,429.0,0.9838005000001431,408.0,0.10743280000042432,435.0,0.013571299999966868,435.0,0.01812750000044616,435.0,0.017286199999944074
500.0,60.0,411.0,0.9395623999998861,398.0,0.08796029999939492,421.0,0.011616700000558922,421.0,0.016814399999930174,421.0,0.01539520000005723
500.0,60.0,382.0,0.8528495000000476,367.0,0.09085770000001503,397.0,0.011193299999831652,397.0,0.018689200000153505,397.0,0.017678799999885086
500.0,60.0,431.0,25.61041589999968,407.0,0.08969470000010915,448.0,0.011853599999994913,448.0,0.01703940000061266,448.0,0.01727630000004865
500.0,60.0,391.0,0.9638017000006585,375.0,0.07902930000000197,400.0,0.011257399999522022,400.0,0.016736499999751686,400.0,0.014726100000189035
500.0,60.0,420.0,0.9615420999998605,398.0,0.10970630000065285,429.0,0.012450600000192935,429.0,0.01971880000019155,429.0,0.018431100000270817
500.0,60.0,398.0,0.8264843000006294,383.0,0.09486339999966731,421.0,0.011768600000323204,421.0,0.016426899999714806,421.0,0.01830210000025545
500.0,60.0,424.0,1.3353882999999769,398.0,0.08863660000042728,431.0,0.011423699999795645,431.0,0.016977500000393775,431.0,0.014292200000454613
500.0,60.0,421.0,25.714437000000544,398.0,0.0819443999998839,444.0,0.012276800000108778,444.0,0.01795140000012907,444.0,0.015359500000158732
500.0,60.0,399.0,0.9216916000004858,374.0,0.09073579999949288,409.0,0.011499600000206556,409.0,0.017177900000206137,409.0,0.015838599999369762
500.0,60.0,448.0,4.758412899999712,429.0,0.09099180000066553,458.0,0.011864799999784736,458.0,0.0196245999995881,458.0,0.016396100000747538
500.0,60.0,417.0,0.888383800000156,399.0,0.08962919999976293,417.0,0.01183859999946435,417.0,0.01618659999985539,417.0,0.014577100000678911
500.0,60.0,432.0,0.8933293999998568,400.0,0.09065879999980098,445.0,0.0117391999992833,445.0,0.018012499999713327,445.0,0.019432799999776762
500.0,60.0,404.0,25.758051499999965,379.0,0.08592660000067553,422.0,0.012243799999851035,422.0,0.015913600000203587,422.0,0.015472500000214495
500.0,60.0,427.0,1.9435469999998531,394.0,0.09965620000002673,458.0,0.012360699999589997,458.0,0.019712799999979325,458.0,0.018771900000501773
500.0,60.0,409.0,0.8359939000001759,389.0,0.08938919999945938,429.0,0.012862399999903573,429.0,0.01931929999955173,429.0,0.016784800000095856
500.0,60.0,425.0,20.325811199999407,399.0,0.0857242000001861,459.0,0.011621399999967252,459.0,0.015521700000135752,459.0,0.014018999999279913
500.0,60.0,393.0,0.9202599000000191,381.0,0.08691889999954583,402.0,0.011465099999441009,402.0,0.015647700000045006,402.0,0.017339399999400484
500.0,60.0,412.0,25.608104800000547,387.0,0.08708030000070721,440.0,0.011344000000462984,440.0,0.018713899999966088,440.0,0.014151299999866751
500.0,60.0,430.0,25.74311839999973,389.0,0.10660589999952208,443.0,0.013373199999477947,443.0,0.019424199999775738,443.0,0.01772129999972094
500.0,60.0,433.0,1.0244723000005251,411.0,0.09577750000062224,441.0,0.011784899999838672,441.0,0.018773499999952037,441.0,0.01843040000039764
500.0,60.0,427.0,0.9141780999998446,397.0,0.09656979999999749,449.0,0.01198260000001028,449.0,0.01816210000015417,449.0,0.01789160000043921
500.0,60.0,406.0,1.0083561000001282,383.0,0.08717580000029557,428.0,0.011318800000481133,428.0,0.01764640000055806,428.0,0.017649299999902723
500.0,60.0,437.0,0.813394399999197,416.0,0.09432349999951839,441.0,0.011847600000692182,441.0,0.016912600000068778,441.0,0.0174116000007416
500.0,60.0,418.0,0.8378861999999572,403.0,0.09329729999990377,431.0,0.011765399999603687,431.0,0.016620200000033947,431.0,0.014321499999823573
500.0,60.0,416.0,0.9561723000006168,400.0,0.08918910000011238,431.0,0.011663799999951152,431.0,0.016655100000207312,431.0,0.01814620000004652
500.0,60.0,420.0,0.931322999999793,396.0,0.08528339999975287,447.0,0.01189650000014808,447.0,0.018411699999887787,447.0,0.016380499999286258
500.0,60.0,431.0,0.8160230999992564,411.0,0.09236450000025798,439.0,0.01165450000007695,439.0,0.016425400000116497,439.0,0.014727200000379526
500.0,60.0,400.0,1.1232694000000265,376.0,0.08994830000028742,425.0,0.01217499999984284,425.0,0.01686749999953463,425.0,0.015133600000808656
500.0,60.0,392.0,0.9104119000003266,378.0,0.08745100000032835,405.0,0.011899900000571506,405.0,0.018022799999926065,405.0,0.017899299999953655
500.0,60.0,427.0,0.858880699999645,403.0,0.09476039999935892,439.0,0.01226189999943017,439.0,0.016390799999498995,439.0,0.016660399999636866
500.0,60.0,413.0,25.719701400000304,394.0,0.09083410000039294,444.0,0.01193779999994149,444.0,0.015918500000225322,444.0,0.01789829999961512
500.0,60.0,402.0,0.8779101000000082,382.0,0.09907870000006369,408.0,0.011823499999991327,408.0,0.019812200000160374,408.0,0.015558199999759381
500.0,60.0,414.0,0.8076261000005616,384.0,0.08851709999999002,427.0,0.012037599999530357,427.0,0.02129899999999907,427.0,0.016252600000370876
500.0,60.0,428.0,1.0173703000000387,404.0,0.08679900000061025,440.0,0.01180579999982001,440.0,0.015980199999830802,440.0,0.016723300000194286
500.0,60.0,407.0,0.9106044000000111,391.0,0.08900009999979375,424.0,0.011744999999791617,424.0,0.01785070000005362,424.0,0.015499899999667832
500.0,60.0,396.0,6.358588599999166,376.0,0.09090939999987313,425.0,0.011759099999835598,425.0,0.01845809999940684,425.0,0.01768549999997049
500.0,60.0,418.0,0.8772331000000122,388.0,0.08337419999952544,440.0,0.011420899999393441,440.0,0.017566000000442727,440.0,0.015199200000097335
500.0,60.0,413.0,1.0741809000001012,396.0,0.09339129999989382,421.0,0.012208799999825715,421.0,0.01722330000029615,421.0,0.018226600000161852
500.0,60.0,439.0,15.838062899999386,413.0,0.0884875000001557,453.0,0.011638300000413437,453.0,0.016713899999558635,453.0,0.014385899999979301
500.0,60.0,414.0,0.893532299999606,385.0,0.08593769999970391,436.0,0.011604099999203754,436.0,0.01831579999998212,436.0,0.018254200000228593
500.0,60.0,393.0,0.8899867000000086,371.0,0.09363559999928839,406.0,0.011591600000429025,406.0,0.017422899999473884,406.0,0.015514799999436946
500.0,60.0,422.0,1.036466399999881,395.0,0.09205449999990378,438.0,0.011911399999917194,438.0,0.016175400000065565,438.0,0.016012699999919278
500.0,60.0,432.0,25.746747600000162,410.0,0.08866959999977553,442.0,0.011649400000351307,442.0,0.016394899999795598,442.0,0.015248300000166637
500.0,60.0,404.0,0.8718602999997529,387.0,0.08894749999944906,413.0,0.011580200000025798,413.0,0.016136299999743642,413.0,0.016517099999873608
500.0,80.0,457.0,1.0291825000003882,442.0,0.1266144000001077,460.0,0.015426099999785947,460.0,0.020996399999603454,460.0,0.023173300000053132
500.0,80.0,445.0,1.062082699999337,428.0,0.12050520000047982,454.0,0.015126100000088627,454.0,0.028315900000052352,454.0,0.023879200000010314
500.0,80.0,454.0,1.2756936000005226,428.0,0.11324950000016543,464.0,0.014318999999886728,464.0,0.020383899999615096,464.0,0.021134600000550563
500.0,80.0,476.0,1.0771927000005235,468.0,0.12583989999984624,476.0,0.014711100000567967,476.0,0.021233399999800895,476.0,0.020113599999604048
500.0,80.0,475.0,1.141159200000402,452.0,0.11797630000000936,476.0,0.014374500000485568,476.0,0.021464299999934155,476.0,0.019527299999936076
500.0,80.0,456.0,1.0311617999996088,446.0,0.11879359999966255,463.0,0.014679500000056578,463.0,0.023481600000195613,463.0,0.01939369999945484
500.0,80.0,462.0,1.046164499999577,457.0,0.12117840000064461,466.0,0.014645799999925657,466.0,0.023139399999308807,466.0,0.021655399999872316
500.0,80.0,448.0,1.1921449999999822,434.0,0.11642720000054396,456.0,0.01435970000056841,456.0,0.020179099999950267,456.0,0.021505700000489014
500.0,80.0,472.0,1.0265722999993159,454.0,0.12692559999959485,476.0,0.014586799999960931,476.0,0.019399800000428513,476.0,0.0202530000005936
500.0,80.0,467.0,1.1259600000003047,462.0,0.12388579999969807,470.0,0.015133099999729893,470.0,0.023514999999861175,470.0,0.02317459999994753
500.0,80.0,468.0,11.817144099999496,444.0,0.1193967999997767,481.0,0.014744000000064261,481.0,0.021887099999730708,481.0,0.020847899999353103
500.0,80.0,471.0,1.112988900000346,463.0,0.115611600000193,480.0,0.015049599999656493,480.0,0.023911000000225613,480.0,0.019495600000482227
500.0,80.0,469.0,1.380737099999351,442.0,0.11729279999963182,480.0,0.015368299999863666,480.0,0.02359939999951166,480.0,0.02440160000060132
500.0,80.0,468.0,1.1159947999994984,462.0,0.1268940999998449,468.0,0.014562200000000303,468.0,0.02270570000018779,468.0,0.020008700000289537
500.0,80.0,452.0,1.248575699999492,435.0,0.12174709999999322,457.0,0.015077500000188593,457.0,0.020745699999679346,457.0,0.018513299999540322
500.0,80.0,486.0,1.273881899999651,461.0,0.12554240000008576,489.0,0.015151100000366569,489.0,0.02017809999961173,489.0,0.019468899999992573
500.0,80.0,472.0,0.967984300000353,457.0,0.11811040000065987,475.0,0.014327899999443616,475.0,0.023022299999865936,475.0,0.018735300000116695
500.0,80.0,466.0,1.0295617000001585,451.0,0.11622360000001208,468.0,0.01448400000026595,468.0,0.020625600000130362,468.0,0.021441199999571836
500.0,80.0,464.0,1.0563935999998648,449.0,0.11987709999993967,465.0,0.014645700000073703,465.0,0.02233890000024985,465.0,0.0189674000002924
500.0,80.0,459.0,1.230781900000693,445.0,0.11539739999989251,464.0,0.01440920000004553,464.0,0.02358230000027106,464.0,0.019586399999752757
500.0,80.0,464.0,1.1873640000003434,441.0,0.1186385999999402,473.0,0.015236000000186323,473.0,0.020832100000006903,473.0,0.020497900000009395
500.0,80.0,424.0,1.0832086000000345,414.0,0.10886389999996027,426.0,0.014038799999980256,426.0,0.019813599999906728,426.0,0.01790660000006028
500.0,80.0,468.0,1.1004308000001402,461.0,0.11234179999974003,471.0,0.015465699999367644,471.0,0.020671499999480147,471.0,0.02287350000005972
500.0,80.0,479.0,1.1443154999997205,464.0,0.11801489999925252,485.0,0.014554000000316591,485.0,0.021300000000337604,485.0,0.022264700000050652
500.0,80.0,469.0,0.995944999999665,454.0,0.1253631999998106,471.0,0.015293800000108604,471.0,0.02410310000050231,471.0,0.021347400000195194
500.0,80.0,488.0,1.311768800000209,466.0,0.11477310000009311,490.0,0.014648899999883724,490.0,0.023446500000318338,490.0,0.02295270000013261
500.0,80.0,450.0,1.2237613999996029,437.0,0.1168757999994341,452.0,0.014391300000170304,452.0,0.01979490000030637,452.0,0.018293199999789067
500.0,80.0,459.0,1.1814019999992524,428.0,0.11709520000022167,471.0,0.014550500000041211,471.0,0.0197347000002992,471.0,0.02112940000006347
500.0,80.0,476.0,1.0623361999996632,451.0,0.11464900000009948,476.0,0.014464000000771193,476.0,0.020307900000261725,476.0,0.020966000000044005
500.0,80.0,455.0,1.2051288000002387,429.0,0.1199280999999246,465.0,0.014918900000338908,465.0,0.02265110000007553,465.0,0.02236339999944903
500.0,80.0,476.0,1.1763132000005498,459.0,0.1134502999993856,479.0,0.014399299999240611,479.0,0.02294880000044941,479.0,0.022247699999752513
500.0,80.0,449.0,1.0975114000002577,427.0,0.11685709999983374,464.0,0.014687099999719067,464.0,0.022783200000048964,464.0,0.01949620000050345
500.0,80.0,479.0,1.052617100000134,463.0,0.12441469999976107,479.0,0.015509099999690079,479.0,0.021565199999713514,479.0,0.01868689999992057
500.0,80.0,477.0,1.1656509000004007,463.0,0.11809099999936734,477.0,0.01490990000002057,477.0,0.02037300000029063,477.0,0.021748899999693094
500.0,80.0,468.0,1.0687416000000667,456.0,0.12174609999965469,470.0,0.015240699999594653,470.0,0.02324029999999766,470.0,0.020479200000409037
500.0,80.0,467.0,1.1400980000007621,443.0,0.11261689999992086,468.0,0.014185299999553536,468.0,0.02502360000016779,468.0,0.0224820000003092
500.0,80.0,462.0,1.1709781999998086,446.0,0.1162477999996554,462.0,0.014511599999423197,462.0,0.020270399999390065,462.0,0.022479700000076264
500.0,80.0,468.0,1.2850726999995459,460.0,0.1230305999997654,468.0,0.015358499999820197,468.0,0.022747400000298512,468.0,0.01941609999994398
500.0,80.0,462.0,1.1627075000005789,450.0,0.10911740000028658,471.0,0.014413199999580684,471.0,0.02058099999976548,471.0,0.018921900000350433
500.0,80.0,471.0,1.0504503000001932,465.0,0.11596019999979035,481.0,0.01453620000029332,481.0,0.020098899999538844,481.0,0.021011700000599376
